start,,
fabm,fabm2ca2,"0 103125 ""and"" del p end of word"
fabm,fabm2cb2,"0 59520 ""most:"" sub w replacement * ""farmers"" del w"
fabm,fabm2cd2,"0 100320 ""grow only"" sub w words switched * ""food"" del w"
fabm,fabm2ce2,"0 105652 ""children"" add p end of word"
fabm,fabm2cf2,"0 59880 ""could"" sub w replacement"
fabm,fabm2cg2,"0 105891 ""school"" add p before word * ""the"" del p beginning of word"
fabm,fabm2ch2,"0 88064 ""to"" add w repeat"
fabm,fabm2cj2,"0 84120 ""are"" sub w not in CMUDICT * ""rwanda"" del p end of word"
fabm,fabm2cm2,"0 74880 ""is"" del p beginning of word"
fabm,fabm2cp2,"0 98520 ""a"" del w"
fabm,fabm2cq2,"0 98455 ""how the"" add w between words"
fabm,fabm2cs2,"0 63120 ""feet"" sub w replacement"
fabm,fabm2ct2,"0 82320 ""covers it"" add n * ""of"" sub w not in CMUDICT"
fabm,fabm2cv2,"0 75720 ""wind"" del p end of word"
fabm,fabm2cw2,"0 120060 ""the"" sub w replacement"
fabm,fabm2cx2,"0 88687 ""parents take"" add w between words"
fabm,fabm2cy2,"0 142646 ""at the"" sub w replacement * ""southern"" sub w replacement * ""end"" add w before word"
fabm,fabm2dc2,"0 110400 ""animals"" add p beginning of word * ""animals along"" add p between word * ""along"" sub w replacement * ""coast"" add n"
fabm,fabm2dd2,"0 70920 ""swimmers"" sub w not in CMUDICT"
fabm,fabm2df2,"0 103888 ""and"" del p end of word"
fabm,fabm2dg2,"0 82920 ""so penguins"" add n ""walking"" del p end of word"
fabm,fabm2dh2,"0 114552 ""line"" add p end of word ""Antarctica"" add p beginning of word"
fabm,fabm2dj2,"0 92400 ""have a hard"" add n * ""bills"" sub w replacement"
fabm,fabm2dk2,"0 79440 ""crabeater"" sub w not in CMUDICT * ""land"" del p end of word"
fabm,fabm2dl2,"0 75120 ""but"" sub p replacement"
fabm,fabm2dm2,"0 136896 ""think"" add p false start * ""thick"" add p end of word ""find food"" del w"
fabm,fabm2dn2,"0 88800 ""Antarctica"" del p end of word"
fabm,fabm2dq2,"0 69240 ""watching"" sub w replacement"
fabm,fabm2dr2,"0 93360 ""it"" del p end of word"
fabm,fabm2ds2,"0 77760 ""doctors"" add n middle of  word * ""asked"" del p middle of word"
fabm,fabm2du2,"0 63720 ""video games instead"" del w"
fabm,fabm2dv2,"0 64680 ""about"" del p end of word"
facs,facs2aa2,"0 151086 ""a"" sub w replacement"
facs,facs2ab2,"0 137982 ""flew"" add p false start"
facs,facs2ad2,"0 260598 ""was extinct"" add w between words"
facs,facs2af2,"0 112640 ""flowers"" add p false start"
facs,facs2ah2,"0 159410 ""the butterflies"" add p between words"
facs,facs2ai2,"0 190896 ""thought"" sub w not int CMUDICT * ""the blue"" add p between words"
facs,facs2al2,"0 125914 ""catch"" add p end of word"
facs,facs2am2,"0 125802 ""then"" del w * ""them"" sub w not in CMUDICT"
facs,facs2an2,"0 128248 ""each"" sub w not in CMUDICT"
facs,facs2ao2,"0 218448 ""lay""  sub w replacement ""eggs"" add p false start * ""the"" add p false start"
facs,facs2ap2,"0 254826 ""form"" sub w replacement"
facs,facs2aq2,"0 156370 ""scientists"" add w before word"
facs,facs2ar2,"0 230310 ""keep"" sub w replacement"
facs,facs2av2,"0 163510 ""the"" del w"
facs,facs2ax2,"0 137655 ""the"" del w"
facs,facs2az2,"0 176020 ""helps flowers"" add w between words * ""flowers"" del p end of word * ""seeds"" add w after word"
facs,facs2ba2,"0 224679 ""as"" add p false start * ""egg"" add n after word"
facs,facs2bb2,"0 204918 ""leaf"" add p after word"
facs,facs2be2,"0 195836 ""caterpillar"" add p middle of word * ""time"" add n after word"
facs,facs2bf2,"0 207636 ""is"" add w repeat"
facs,facs2bi2,"0 119170 ""around"" del p end of word"
facs,facs2bj2,"0 168720 ""pupa"" sub w not in CMUDICT"
facs,facs2bk2,"0 146880 ""caterpillar"" add p end of word"
facs,facs2bm2,"0 258655 ""butterfly"" add p end of word * ""a"" del w * ""is a two sided thing"" add w repeat"
facs,facs2bo2,"0 378488 ""down its"" add p between words"
facs,facs2bp2,"0 142506 ""for"" sub w replacement"
facs,facs2bq2,"0 161231 ""Planes"" add p before word"
facs,facs2bs2,"0 145053 ""food"" add p false start"
facs,facs2by2,"0 101376 ""died"" add p end of word"
facs,facs2ca2,"0 203385 ""and"" del p end of word"
facs,facs2cc2,"0 253092 ""bananas"" sub w not in CMUDICT * ""or raise"" add w between words"
facs,facs2cd2,"0 208656 ""most"" del p end of word * ""food to"" add p between words"
facs,facs2cf2,"0 219716 ""to school"" add p between words"
facs,facs2ch2,"0 146740 ""roads"" del p middle of word * ""a"" sub w replacment"
facs,facs2ci2,"0 268458 ""find"" del p end of word"
facs,facs2cm2,"0 103950 ""Rwanda"" del p beginning of word"
facs,facs2co2,"0 155480 ""made"" sub w not in CMUDICT"
facs,facs2cp2,"0 246357 ""scientist"" add p middle of word * ""in Antarctica"" add w between words"
facs,facs2cq2,"0 192660 ""out how"" add p between words"
facs,facs2cr2,"0 372669 ""mother"" add p end of word * ""lays"" del p end of word * ""lays an"" add w between words"
facs,facs2ct2,"0 177360 ""He"" sub w replacement"
facs,facs2cu2,"0 161230 ""many penguin"" add p between word * ""penguin"" add p end of word"
facs,facs2cw2,"0 209001 ""the"" sub w replacement"
facs,facs2cx2,"0 319638 ""chicks hatch"" add p between words"
facs,facs2cy2,"0 160716 ""is the"" add w between words"
facs,facs2cz2,"0 187450 ""It"" add p end of word * ""is"" del w * ""coldest"" add p false start * ""on Earth"" add w"
facs,facs2da2,"0 206880 ""cover"" add p false start * ""cover"" add p end of word"
facs,facs2db2,"0 222343 ""of the"" add w repeat"
facs,facs2dc2,"0 173940 ""along"" add p false start * ""in"" del w"
facs,facs2df2,"0 282030 ""of water"" add w between words ""must"" del p end of word"
facs,facs2dg2,"0 178157 ""so"" sub w replacement * ""often"" del p middle of word"
facs,facs2dh2,"0 355866 ""line"" sub w replacement * ""on Antarctica"" add w between words"
facs,facs2di2,"0 252252 ""food"" add p false start"
facs,facs2dj2,"0 260640 ""hard"" sub w not in CMUDICT * ""called"" sub w replacement"
facs,facs2dl2,"0 204010 ""of their"" add w repeat ""in water"" add w between words"
fadf,fadf1aa2,"0 125396 add n before sentence; ""Storms"" sub w"
fadf,fadf1ab2,"0 127488 add n before sentence; ""Lightning"" add p's before word"
fadf,fadf1ac2,"0 92296 ""sometimes"" del w before word; ""ground"" del p end of word; add n after sentence;"
fadf,fadf1ad2,"0 88176 ""Lightning"" del p beginning of word"
fadf,fadf1ae2,"0 127680 add n before sentence; ""harm"" sub w"
fadf,fadf1af2,"0 107892 add n before sentence; ""lightning"" del p middle of word;"
fadf,fadf1ag2,"0 321494 add n before sentence; ""lightning"" del p middle of word"
fadf,fadf1ah2,"0 88176 ""indoors"" del w before word"
fadf,fadf1ai2,"0 121212 ""water"" sub p's middle of word; add n after sentence;"
fadf,fadf1aj2,0 107730 add n after sentence
fadf,fadf1ak2,"0 158508 add n before sentence; ""computer"" del p middle of word"
fadf,fadf1al2,0 136530 add n after sentence
fadf,fadf1am2,"0 105735 add n before sentence; ""Tornadoes"" sub p beginning of word"
fadf,fadf1an2,"0 105576 ""spin"" del w's before word"
fadf,fadf1ao2,"0 110055 ""thin"" del w's before word; add n after sentence;"
fadf,fadf1ap2,"0 246050 add n before sentence; ""Dust"" add p before word"
fadf,fadf1aq2,"0 227120 add nbefore senence; ""The"" sub p end of word"
fadf,fadf1ar2,"0 125396 add n before sentence; ""dirt"" sub p middle of word"
fadf,fadf1as2,"0 200466 add n before sentence; ""storm"" add p before word"
fadf,fadf1at2,"0 162992 add n before sentence; ""fills"" sub p middle of word"
fadf,fadf1au2,"0 63840 ""water"" sub p middle of word"
fadf,fadf1av2,"0 59520 ""When"" del p's end of word; ""water"" sub p middle of word"
fadf,fadf1aw2,"0 121030 add n before sentence; ""Recycling"" del p's middle of word;"
fadf,fadf1ax2,"0 112056 ""ago"" del w's before word"
fadf,fadf1ay2,"0 63840 ""more"" del w's before word; ""paper"" del p end of word;"
fadf,fadf1az2,"0 50640 ""say"" del w's after word;"
fadf,fadf1ba2,"0 195804 ""good"" add n after word; ""Earth"" sub p end of word; add n after sentence;"
fadf,fadf1bb2,"0 103540 ""People"" del p's beginning of word; ""new"" add w after word"
fadf,fadf1bc2,"0 132264 add n before sentence; ""piles"" sub w"
fadf,fadf1bd2,"0 160747 add n before sentence;""garbage"" sub p end of word"
fadf,fadf1be2,"0 246790 add n before sentence; ""worms"" add p's before word"
fadf,fadf1bf2,"0 149625 ""food"" del p beginning of word"
fadf,fadf1bg2,0 111888 add n after sentence;
fadf,fadf1bh2,"0 145188 add n before sentence; ""has"" del p beginning of word; add n after sentence;"
fadf,fadf1bi2,"0 215136 add n before sentence; ""from"" add n after word; ""used"" del p end of word;"
fadf,fadf1bj2,"0 210805 add n before sentence; ""plastic"" ad p before word"
fadf,fadf1bk2,"0 149850 ""Workers"" del p's beginning of word"
fadf,fadf1bl2,"0 156275 add n before sentence; ""workers"" del p end of word; add n after sentence;"
fadf,fadf1bm2,"0 142975 add n before sentence; ""old"" sub p beginning of word"
fadf,fadf1bn2,"0 156275 add n before sentence; ""them"" sub p's beginning of word"
fadf,fadf1bo2,"0 125396 add n before sentence; ""Then"" sub p beginning of word; ""them"" sub p beginning of word; add n after sentence;"
fadf,fadf1bp2,"0 178220 add n before sentence; ""bodies"" sub w"
fadf,fadf1bq2,"0 136325 ""oceans"" del p end of word;"
fadf,fadf1br2,"0 147628 add n before sentence; ""Seals"" add n after word; ""live"" del p end of word; ""oceans"" del p end of word;"
fadf,fadf1bs2,"0 246790 add n before setence; ""California"" del  w before word; ""are"" sub w"
fadf,fadf1bt2,0 145406 add n before sentence; add n after sentence;
fadf,fadf1bu2,"0 374854 ""Scientists"" add p before word"
fadf,fadf1bv2,"0 284142 ""turtles"" sub w"
fadf,fadf1bw2,"0 235451 ""swim"" add n after word; ""land"" del p end of word; ""only"" add n after word;add n after sentence;"
fadf,fadf1bx2,"0 171312 add n before sentence; ""water"" sub p middle of word"
fadf,fadf1by2,"0 127872 ""Dolphins"" sub p beginning of word; add n after sentence;"
fadf,fadf1bz2,0 127680 add n before sentence; add n after sentence;
fadf,fadf1ca2,"0 138736 add n before sentence;""They"" sub p beginning of word; ""and"" sub p beginning of word"
fadf,fadf1cb2,0 149850 add n before sentence;
fadf,fadf1cc2,"0 198396 add n before sentence; ""their"" sub p beginning of word; ""flippers"" del p end of word; add n after word;"
fadf,fadf1cd2,"0 114380 ""eat"" del w's before word; sub p's beginning of word;"
fadf,fadf1ce2,"0 171828 ""otters"" sub p beginning of word; add n after sentence;"
fadf,fadf1cf2,"0 88176 ""Otters"" sub p beginning of word; add n after sentence;"
fadf,fadf1cg2,"0 158508 ""They"" sub p beginning of word; ""eat"" add p after word; ""and"" del p end of word;"
fadf,fadf1ch2,0 165168 add n after sentence;
fadf,fadf1ci2,0 154077 add n before sentence; add n after sentence
fadf,fadf1cj2,"0 224442 ""Sometimes"" add n middle of sentence; ""will"" add n after word"
fadf,fadf1ck2,"0 354844 ""tropical"" add p's before word"
fadf,fadf1cl2,"0 299034 ""Until"" sub p beginning of word"
fadf,fadf1cm2,"0 140948 ""hang"" del w's before word"
fadf,fadf1cn2,"0 211122 addn before sentence; ""the"" add n after word; ""treetops"" add p end of word;"
fadf,fadf1co2,0 166915 add n before sentence; add n after sentence;
fadf,fadf1cp2,"0 167166 add n before sentence; ""lots"" del p end of word; ""lots"" del p end of word; ""rain"" add w's after word"
fadf,fadf1cq2,"0 171828 add n before sentence; ""and"" sub p beginning of word"
fadf,fadf1cr2,"0 92574 ""there"" del p's end of word"
fadf,fadf1cs2,"0 290812 add n before sentence; ""let"" add n after word"
fadf,fadf1ct2,"0 151848 ""rain"" add p before word"
fadf,fadf1cu2,"0 200165 add n before sentence; ""animals"" sub p beginning of word; ""stink"" add p's before word"
fadh,fadh1aa2,0 56052 del sentence
fahe,fahe2aa2,"0 53280 ""scientist""  del p end of word; ""walk"" del p end of word;"
fahe,fahe2ab2,"0 29160 ""a"" del w after word; ""flew"" add p beginning of word"
fahe,fahe2ac2,"0 63840 ""scientist"" del p end of word;"
fahe,fahe2ai2,"0 105096 ""scientists"" add p beginning of word"
fahe,fahe2ak2,"0 100560 ""scientists"" add p middle of word"
fahe,fahe2al2,"0 192808 ""they catch a few"" fasle start ('few' del p end of word); ""they catch a few"" false start ('few' add p beginning of word); add n middle of sentence;"
fahe,fahe2am2,"0 78660 ""they"" del w before word; ""put"" add n beginning of word; ""cage"" add n beginning of word;"
fahe,fahe2aq2,"0 91698 ""scientists"" sub p end of word not in CMUDICT;"
fahe,fahe2as2,"0 72474 ""insects"" sub p end of word not in CMUDICT"
fahe,fahe2av2,"0 198067 ""forests"" del p end of word;"
fahe,fahe2bb2,"0 74340 ""mother"" del w before word;"
fahe,fahe2bc2,"0 62160 ""one"" del p beginning of word;"
fahe,fahe2bf2,"0 142233 ""thing"" add w after word; ""the"" add p before word;"
fahe,fahe2bi2,"0 61824 ""it"" del p beginning of word;"
fahe,fahe2bk2,"0 99495 ""caterpillar"" sub p end of word not in CMUDICT;"
fahe,fahe2bm2,"0 98923 ""sided"" add w beginning of word false start;"
fahe,fahe2bp2,"0 71760 ""rwanda""  add p before word false start;"
fahe,fahe2bq2,"0 58426 ""Planes"" add w before word"
fahe,fahe2br2,"0 96222 ""planes"" del p end of word replacement; ""carry"" add p end of word replacement;"
fahe,fahe2bu2,"0 50280 ""war"" add p after word;"
fahe,fahe2bv2,"0 76692 ""homes"" add n after word;"
fahe,fahe2ca2,"0 116095 ""rwandans"" del p end of word;"
fahe,fahe2cb2,"0 90643 ""Most"" del p end of word;"
fahe,fahe2cg2,"0 101505 ""room"" add w before word;"
fahe,fahe2ci2,"0 172800 ""can't"" add w before word;"
fahe,fahe2cj2,"0 85162 ""There"" del w after word;"
fahe,fahe2cl2,"0 104076 ""Many"" del  w  (three of them) before word;"
fahe,fahe2cm2,0 208986 add n after sentence;
fahe,fahe2cp2,0 180873 add n end of sentence;
fahe,fahe2cq2,"0 89088 ""keep"" sub w replacement;"
fahe,fahe2cr2,"0 115500 ""emperor"" del p end of word; ""winter"" add w before word;"
fahe,fahe2cw2,"0 104790 ""they"" del p beginning of word;"
fahe,fahe2cy2,"0 134064 ""at"" sub w replacement; ""southern"" sub p beginning of word;"
fahe,fahe2cz2,"0 83834 ""is"" del w before word;"
fahe,fahe2da2,"0 140225 ""cover"" add w before word false start;"
fahe,fahe2dc2,"0 149450 ""nearby"" add w before word;"
fahe,fahe2dd2,0 57876 add n end of sentence;
fahe,fahe2de2,"0 58308 ""but"" add n before word;"
fahe,fahe2df2,"0 108450 ""waddle"" add p before word false start;"
fahe,fahe2dg2,"0 105512 ""so"" add n before word;"
fahe,fahe2dh2,"0 175182 ""sheathbills"" sub p beginning of word not in CMUDICT; ""Antarctica"" del p beginning of word;"
fahe,fahe2dj2,"0 182383 ""bills"" sub w replacement"
fahe,fahe2dk2,"0 147440 ""crabeater"" sub p beginning of word not in CMUDICT;"
fahe,fahe2dl2,"0 67125 ""most"" del p end of word;"
fahe,fahe2dn2,"0 162342 ""cold"" del w before word"
fahe,fahe2dr2,"0 126048 ""too"" del w before word;"
fahe,fahe2ds2,"0 114904 ""asked"" del p end of word;"
fahe,fahe2dt2,"0 210960 ""outdoor"" add p end of word;"
fahe,fahe2dv2,"0 121905 ""up"" add n end of word; ""and"" del p end of word;  ""move"" add p end of word; ""about"" del p beginning of word;"
fahe,fahe2dw2,"0 185975 ""and"" del p end of word;"
fahe,fahe2dx2,"0 75118 ""heart"" del p end of word;"
fahj,fahj1aa2,"0 165168 add n before sentence; ""in"" add w before word"
fahj,fahj1ab2,"0 140948 ""moves"" del w before word"
fahj,fahj1ac2,"0 147628 ""sometimes"" add n middle of word; ""ground"" del p end of word; add n after sentence;"
fahj,fahj1ad2,"0 103540 ""Lightning"" sub p middle of word"
fahj,fahj1ae2,"0 167417 ""and"" del p end of word; add n after sentence"
fahj,fahj1af2,"0 123395 add n before sentence; ""lightning"" sub p middle of word"
fahj,fahj1ag2,"0 264528 add n before sentence; ""lightning"" sub p middle of word"
fahj,fahj1ah2,0 130065 add n after sentence;
fahj,fahj1ai2,"0 138736 add n before sentence; ""water"" sub p middle of word"
fahj,fahj1aj2,0 132264 add n before sentence;
fahj,fahj1ak2,"0 165168 add n before sentence; ""computer"" sub p end of word"
fahj,fahj1al2,"0 200466 add n before sentence;""brings"" del p beginning of word"
fahj,fahj1am2,"0 169672 ""bring"" del p end of word; add n after sentence;"
fahj,fahj1an2,"0 169672 add n before sentence; ""winds"" del p end of word; ""spin"" add p end of word"
fahj,fahj1ao2,0 185148 add n before sentence; add n after sentence;
fahj,fahj1ap2,"0 176352 ""Dust"" del p end of word; add n after sentence"
fahj,fahj1aq2,"0 171828 ""storms"" del p's beginning of word; ""have"" add w's after word"
fahj,fahj1ar2,"0 162992 add n before sentence; ""winds"" del p's end of word; ""around"" del p end of word; add n after sentence;"
fahj,fahj1as2,"0 207126 add n before sentence; ""see"" add n after word; ""dust"" del p end of word; ""storms"" add p end of word; add n after sentence"
fahj,fahj1at2,"0 165168 add n before sentence; ""rivers"" del p end of word; ""water"" sub p middle of word"
fahj,fahj1au2,"0 198396 ""river"" sub w"
fahj,fahj1av2,"0 257742 add n before sentence; ""and"" del p end of word; ""houses"" add n after word; ""it is called"" add w's after words"
fahj,fahj1aw2,"0 138736 add n before sentence; ""Earth"" sub p end of word"
fahj,fahj1ax2,"0 103540 ""people"" del p's beginning of word;"
fahj,fahj1ay2,"0 187427 ""and"" del p end of word; add n after sentence;"
fahj,fahj1az2,"0 200466 ""Experts"" del p end of word; ""that's"" del p end of word; ""good"" add p before word;""news"" add w's after word"
fahj,fahj1ba2,"0 220440 add n before sentence; ""good"" sub p middle of word"
fahj,fahj1bb2,"0 198396 add n before sentence; ""use"" add p before word"
fahj,fahj1bc2,"0 160747 ""much"" sub p end of word"
fahj,fahj1bd2,"0 160747 ""food"" sub w"
fahj,fahj1be2,"0 242484 add n before setence; ""food"" sub w"
fahj,fahj1bf2,0 185148 add n before sentence;
fahj,fahj1bg2,"0 162992 ""gardens"" sub p middle of word"
fahj,fahj1bh2,"0 149850 add n before sentence; ""important"" sub p middle of word"
fahj,fahj1bi2,0 198396 add n after sentence;
fahj,fahj1bj2,0 167417 add n before sentence;
fahj,fahj1bk2,"0 187427 add n before sentence; ""bottles"" del p end of word; add n after sentence;"
fahj,fahj1bl2,0 152076 add n before sentence; add after sentence;
fahj,fahj1bm2,0 180757 add n before sentence; add n after sentence;
fahj,fahj1bn2,"0 196098 ""bikes"" add n after word; add n after sentence;"
fahj,fahj1bo2,0 136530 add n before sentence; add n after sentence
fahj,fahj1bp2,"0 198396 ""big"" add n after word; ""water"" sub p middle of word"
fahj,fahj1bq2,"0 169672 add n before sentence; ""oceans"" del p end of word; add n after sentence;"
fahj,fahj1br2,"0 140948 add n before sentence; ""oceans"" del p end of word; add n after sentence;"
fahj,fahj1bs2,"0 251082 add n before sentence;""keep"" add n after word; ""seal"" sub p middle of word"
fahj,fahj1bt2,0 162992 add n before sentence; add n after sentence;
fahj,fahj1bu2,"0 317492 add n before sentence; ""to"" add n after word;""protect"" sub p's beginning of word"
fahj,fahj1bv2,"0 152076 add n before sentence; ""ocean"" sub p middle of word"
fahj,fahj1bw2,"0 187427 add n before sentence; ""land"" del w after word; add n after sentence"
fahj,fahj1bx2,"0 149850 add n before sentence; ""water"" sub p middle of word"
fahj,fahj1bz2,0 145406 add n after sentence;
fahj,fahj1ca2,"0 169672 add n before sentence;""play"" sub w"
fahj,fahj1cc2,"0 191716 add n before sentence;""They"" add w after word"
fahj,fahj1cd2,"0 154308 add n before sentence; ""whales"" sub p middle of word"
fahj,fahj1ce2,"0 215784 add n before sentence; ""otters"" add p before word"
fahj,fahj1cf2,"0 182758 add n before sentence; ""Otters"" add p before word"
fahj,fahj1ch2,"0 158746 add n before sentence; ""Brightly"" sub p middle of word"
fahj,fahj1ci2,"0 205076 add n before sentence; ""sometimes"" sub p middle of word"
fahj,fahj1cj2,"0 242484 add n before sentence; ""Sometimes"" add p's before word"
fahj,fahj1ck2,"0 187427 add n before sentence;""forest"" del p end of word; add n after sentence;"
fahj,fahj1cl2,"0 370185 ""scientists"" del p end of word; ""could"" sub w"
fahj,fahj1cm2,"0 342895 add n before sentence; ""that"" sub w"
fahj,fahj1cn2,"0 315296 add n before sentence; ""the"" add n after word; add n after sentence;"
fahj,fahj1co2,0 174087 add n before sentence; add n after sentence;
fahj,fahj1cp2,"0 152076 add n before sentence; ""gets"" sub p middle of word"
fahj,fahj1cq2,0 200466 add n before sentence;
fahj,fahj1cr2,"0 227120 ""Many"" del p beginning of word; ""frog"" add n after word; add n after sentence"
fahj,fahj1cs2,"0 253460 add n before sentence; ""let"" add n after word"
fahj,fahj1ct2,0 160747 add n before sentence;
fahj,fahj1cu2,"0 319493 add n before sentence;""stink""  sub w"
fahj,fahj1cv2,"0 224779 ""are"" sub w"
fahj,fahj1cx2,"0 299483 ""bills"" add p's before word"
fahj,fahj1cy2,"0 154308 add n before sentence; ""Monkey"" sub p beginning of word"
fahj,fahj1cz2,"0 205076 add n before sentence; ""another"" add w after word;"
fahj,fahj1da2,"0 152076 add n before sentence; ""forests"" del p end of word;"
fahj,fahj1db2,"0 169672 add n before word; ""forest"" del w before word; add n after sentence;"
fahj,fahj1dc2,"0 290812 add n before sentence; ""to"" del w after word;""people"" add w's after word"
fahj,fahj1dd2,"0 209438 add n before sentence; ""scientists"" del p end of word; ""medicines"" del p end of word"
fahj,fahj1de2,"0 176352 add n before sentence; ""could"" add n after word; ""help"" add p end of word; ""feel"" sub p middle of word"
fahj,fahj1df2,"0 182758 add n before sentence; ""Scientists"" del p end of word; ""dinosaurs"" sub p beginning of word"
fahj,fahj1dg2,"0 235804 add n before sentence; ""learned"" del p end of word; ""the"" add p before word"
fahj,fahj1di2,"0 205076 ""There"" sub p beginning of word; ""places"" del p end of word"
fahj,fahj1dj2,"0 249164 add n before sentence; ""also"" add n after word; ""tail"" add n after word;"
fahj,fahj1dk2,"0 191716 add n before sentence; ""Scientists"" del p end of word; ""say"" add n after word; ""dinosaur"" add p end of word; ""ground"" del p end of word;"
fahj,fahj1dl2,0 220440 add n before sentence; add n after sentence;
fahj,fahj1dm2,0 218109 add n before sentence; add n after sentence;
fahj,fahj1dn2,"0 127872 add n before sentence; ""laid"" del p end of word"
fahj,fahj1do2,"0 191716 add n before sentence; ""Then"" add w before word; ""covered"" del p end of word; ""or"" sub w"
fahj,fahj1dp2,"0 160747 ""hatched"" del p end of word; add after sentence;"
fahj,fahj1dq2,"0 231449 ""long"" del w before word; ""scientists"" add w's before word"
fahj,fahj1ds2,"0 165168 ""found"" del p end of word;""the"" sub p beginning of word"
fahj,fahj1dt2,"0 178488 ""Scientists"" del p end of word; ""inside"" add w after word;"
fahj,fahj1du2,"0 180757 ""in"" add w after word;""zoos"" add w's after word"
fahj,fahj1dv2,0 238119 add n before sentence
fahj,fahj1dw2,"0 246790 add n before sentence; ""and"" del p end of word"
fahj,fahj1dx2,0 114552 add n before sentence; add n after sentence;
fahj,fahj1dy2,"0 224779 ""peels"" sub p middle of word"
fahj,fahj2dz2,"0 180757 ""jump"" sub p beginning of word"
fahj,fahj3eb2,"0 257742 ""loud"" sub p end of word; ""hurricane"" add p end of word; ""winds"" add n after word"
fahj,fahj3ec2,"0 400867 ""inside"" add n after wod; ""same"" del w before word"
fahj,fahj3ed2,"0 182758 ""from"" add n after word"
fahj,fahj3ee2,"0 359384 add n before sentence; ""loud"" sub p middle of word; ""can't"" add n after word; ""talk"" del p's end of word"
fahj,fahj3ef2,"0 323676 ""from"" add n after word;""wearing"" add n after word;  ""loud"" del p end of word; add n after sentence;"
fahj,fahj3eg2,"0 431549 ""many"" add w's after word"
fahj,fahj3eh2,"0 341504 add n before sentence; ""They"" add n after word; ""knew"" sub w"
fahj,fahj3ej2,"0 200466 add n before sentence; ""found"" del p end of word; ""Triceratops"" sub p beginning of word;"
fahj,fahj3ek2,"0 125584 ""huge"" del w's before word; ""tooth"" sub w"
fahj,fahj3el2,"0 279720 ""scientist"" del p end of word; ""a"" add w after word"
fahj,fahj3em2,"0 341504 add n befoe sentence; ""T."" add n after word; ""rex"" del p end of word; ""because"" add n after word; ""tooth"" add n after word; add n after sentence"
fahj,fahj3en2,"0 209438 add n before sentence; ""he"" sub w"
fahj,fahj3eo2,"0 253460 add n before sentence; ""mold"" del p end of word; ""tooth"" add p before word"
fahj,fahj3ep2,"0 238119 ""Do"" sub w"
fahj,fahj3eq2,"0 160747 add n before sentence; ""question"" sub p middle of word"
fahj,fahj3er2,"0 249164 ""learn"" sub w"
fahj,fahj3es2,"0 275471 ""they"" del w before word; ""computer"" add n after word; ""to"" add p's before word"
fahj,fahj3et2,"0 277472 ""what"" add p end of word"
fahj,fahj3eu2,"0 209438 ""their"" add p's after word"
fahj,fahj3ev2,0 176352 add n before sentence; add n after sentence;
fahj,fahj3ew2,"0 253460 ""Families"" add w after word"
fahj,fahj3ex2,"0 312823 ""use"" add p beginning of word; ""get-well"" add p's before word"
fajb,fajb1aa2,"0 182758 add n sentence; ""lightning"" sub p middle of word"
fajb,fajb1ab2,"0 143190 add n before sentence; ""Lightning"" sub p middle of word"
fajb,fajb1ac2,"0 169672 add n sentence; ""hits"" del p end of word;""ground"" del p end of word;"
